state,county,county_id,year,prim_or_gen,treat,turnout_share,state_year,period,post_2018,dem_share,dem_share_gov,dem_share_pres,cvap,ballots_cast,vbm_share,share_votes_dem,office,year2,state_year_id
UT,Davis,64,2006,general,0,0.35776838660240173,UT_2006,original,0,,,,,61947.0,,0.06123539,,4024036,19
UT,Davis,64,2008,general,0,0.6255297660827637,UT_2008,original,0,0.15035340189933777,0.15035340189933777,0.282670795917511,,112889.0,,0.07137911,,4032064,20
UT,Davis,64,2010,general,0,0.3769088685512543,UT_2010,original,0,,,,186825.0,70416.0,,0.05940155,,4040100,21
UT,Davis,64,2012,general,0,0.6264081001281738,UT_2012,original,0,0.23138968646526337,0.23138968646526337,0.18432842195034027,194675.0,121946.0,,0.06986653,,4048144,22
UT,Davis,64,2014,general,1,0.32179543375968933,UT_2014,original,0,,,,203070.0,65347.0,,0.06654889,,4056196,23
UT,Davis,64,2016,general,1,0.6633230447769165,UT_2016,original,0,0.23251236975193024,0.23251236975193024,0.3162371516227722,212545.0,140986.0,,0.08085948,,4064256,24
UT,Davis,64,2018,general,1,0.5704469680786133,UT_2018,original,0,,,,222380.0,126856.0,,0.08823556,,4072324,25
UT,Davis,64,2020,general,1,0.6876074074074074,UT_2020,extension,1,0.30026937271439214,,0.30026937271439214,270000.0,185654.0,,,presidential,4080400,26
UT,Davis,64,2022,general,1,0.5809,UT_2022,extension,1,0.38461334920949924,,,270000.0,156843.0,,,senate,4088484,27
UT,Davis,64,2024,general,1,0.6888888888888889,UT_2024,extension,1,0.2849162011173184,,0.2849162011173184,270000.0,186000.0,,,presidential,4096576,28
UT,Duchesne,65,1996,general,0,0.5339908003807068,UT_1996,original,0,0.15595237910747528,0.15595237910747528,0.25197741389274597,9015.0,4452.0,,0.05801105,,3984016,14
UT,Duchesne,65,1998,general,0,0.4559646546840668,UT_1998,original,0,,,,9015.0,3956.0,,0.051155116,,3992004,15
UT,Duchesne,65,2000,general,0,0.5308929681777954,UT_2000,original,0,0.41692858934402466,0.41692858934402466,0.17700523138046265,9015.0,4786.0,,0.055593923,,4000000,16
UT,Duchesne,65,2002,general,0,0.4269881844520569,UT_2002,original,0,,,,,3994.0,,0.05765485,,4008004,17
UT,Duchesne,65,2004,general,0,0.5878604054450989,UT_2004,original,0,0.28238293528556824,0.28238293528556824,0.13467153906822205,,5698.0,,0.062299926,,4016016,18
UT,Duchesne,65,2006,general,0,0.40611395239830017,UT_2006,original,0,,,,,4074.0,,0.059766278,,4024036,19
UT,Duchesne,65,2008,general,0,0.5645791888237,UT_2008,original,0,0.10564269125461578,0.10564269125461578,0.1626785695552826,,5855.0,,0.060927764,,4032064,20
UT,Duchesne,65,2010,general,0,0.4211410880088806,UT_2010,original,0,,,,11305.0,4761.0,,0.054778088,,4040100,21
UT,Duchesne,65,2012,general,1,0.5357767343521118,UT_2012,original,0,0.11323238909244537,0.11323238909244537,0.09253066033124924,12005.0,6432.0,,0.060606062,,4048144,22
UT,Duchesne,65,2014,general,1,0.3224358856678009,UT_2014,original,0,,,,12480.0,4024.0,,0.06027639,,4056196,23
UT,Duchesne,65,2016,general,1,0.5477210879325867,UT_2016,original,0,0.1091269850730896,0.1091269850730896,0.08322236686944962,12835.0,7030.0,,0.05725376,,4064256,24
UT,Duchesne,65,2018,general,1,0.4529525339603424,UT_2018,original,0,,,,12955.0,5868.0,,0.060473587,,4072324,25
UT,Duchesne,65,2020,general,1,0.6870666666666667,UT_2020,extension,1,0.12717337307501242,,0.12717337307501242,15000.0,10306.0,,,presidential,4080400,26
UT,Duchesne,65,2022,general,1,0.5510666666666667,UT_2022,extension,1,0.16645869727976043,,,15000.0,8266.0,,,senate,4088484,27
UT,Duchesne,65,2024,general,1,0.6933333333333334,UT_2024,extension,1,0.11764705882352941,,0.11764705882352941,15000.0,10400.0,,,presidential,4096576,28
UT,Emery,66,1996,general,0,0.6118980646133423,UT_1996,original,0,0.20510931313037872,0.20510931313037872,0.40276145935058594,6875.0,4200.0,,0.026821636,,3984016,14
UT,Emery,66,1998,general,0,0.5841811895370483,UT_1998,original,0,,,,6875.0,4013.0,,0.024890829,,3992004,15
UT,Emery,66,2000,general,0,0.6593454480171204,UT_2000,original,0,0.4282110035419464,0.4282110035419464,0.22804094851016998,6875.0,4533.0,,0.029662589,,4000000,16
UT,Emery,66,2002,general,0,0.6016955971717834,UT_2002,original,0,,,,,4140.0,,0.026043661,,4008004,17
UT,Emery,66,2004,general,0,0.6896490454673767,UT_2004,original,0,0.4015645384788513,0.4015645384788513,0.18018212914466858,,4749.0,,0.03782432,,4016016,18
UT,Emery,66,2006,general,0,0.568367600440979,UT_2006,original,0,,,,,3917.0,,0.03383597,,4024036,19
UT,Emery,66,2008,general,0,0.6589609384536743,UT_2008,original,0,0.1999063640832901,0.1999063640832901,0.22465942800045013,,4545.0,,0.037821483,,4032064,20
UT,Emery,66,2010,general,0,0.5398747324943542,UT_2010,original,0,,,,7185.0,3879.0,,0.03651877,,4040100,21
UT,Emery,66,2012,general,0,0.6266207098960876,UT_2012,original,0,0.17089201509952545,0.17089201509952545,0.1309249848127365,7250.0,4543.0,,0.037393767,,4048144,22
UT,Emery,66,2014,general,0,0.3786795139312744,UT_2014,original,0,,,,7270.0,2753.0,,0.030480167,,4056196,23
UT,Emery,66,2016,general,0,0.6139436364173889,UT_2016,original,0,0.11720456182956696,0.11720456182956696,0.09986859560012817,7100.0,4359.0,,0.036591742,,4064256,24
UT,Emery,66,2018,general,0,0.5674285888671875,UT_2018,original,0,,,,7000.0,3972.0,,0.041679434,,4072324,25
UT,Emery,66,2020,general,1,0.8106666666666666,UT_2020,extension,1,0.12926542276012776,,0.12926542276012776,7500.0,6080.0,,,presidential,4080400,26
UT,Emery,66,2022,general,1,0.6509333333333334,UT_2022,extension,1,0.16677155443675268,,,7500.0,4882.0,,,senate,4088484,27
UT,Emery,66,2024,general,1,0.82,UT_2024,extension,1,0.11960132890365449,,0.11960132890365449,7500.0,6150.0,,,presidential,4096576,28
UT,Garfield,67,1996,general,0,0.5981161594390869,UT_1996,original,0,0.11964385211467743,0.11964385211467743,0.17544947564601898,3185.0,1905.0,,0.055555556,,3984016,14
UT,Garfield,67,1998,general,0,0.4923076927661896,UT_1998,original,0,,,,3185.0,1568.0,,0.15053764,,3992004,15
UT,Garfield,67,2000,general,0,0.6514913439750671,UT_2000,original,0,0.33944955468177795,0.33944955468177795,0.09383236616849899,3185.0,2075.0,,0.034543846,,4000000,16
UT,Garfield,67,2002,general,0,0.5416012406349182,UT_2002,original,0,,,,,1725.0,,0.09677419,,4008004,17
UT,Garfield,67,2004,general,0,0.6985871195793152,UT_2004,original,0,0.2632075548171997,0.2632075548171997,0.125,,2225.0,,0.04084507,,4016016,18
UT,Garfield,67,2006,general,0,0.5384615659713745,UT_2006,original,0,,,,,1715.0,,0.04749788,,4024036,19
UT,Garfield,67,2008,general,0,0.7010989189147949,UT_2008,original,0,0.12038369476795197,0.12038369476795197,0.19148936867713928,,2233.0,,0.051658165,,4032064,20
UT,Garfield,67,2010,general,0,0.4763636291027069,UT_2010,original,0,,,,3575.0,1703.0,,0.044094488,,4040100,21
UT,Garfield,67,2012,general,0,0.604347825050354,UT_2012,original,0,0.15963566303253174,0.15963566303253174,0.1439252346754074,3680.0,2224.0,,0.05137186,,4048144,22
UT,Garfield,67,2014,general,1,0.4715847074985504,UT_2014,original,0,,,,3660.0,1726.0,,0.04517026,,4056196,23
UT,Garfield,67,2016,general,1,0.6628808975219727,UT_2016,original,0,0.16681377589702606,0.16681377589702606,0.18228106200695038,3610.0,2393.0,,0.060299084,,4064256,24
UT,Garfield,67,2018,general,1,0.6013680100440979,UT_2018,original,0,,,,3655.0,2198.0,,0.06505668,,4072324,25
UT,Garfield,67,2020,general,1,0.85075,UT_2020,extension,1,0.1588447653429603,,0.1588447653429603,4000.0,3403.0,,,presidential,4080400,26
UT,Garfield,67,2022,general,1,0.6915,UT_2022,extension,1,0.20995912300260125,,,4000.0,2766.0,,,senate,4088484,27
UT,Garfield,67,2024,general,1,0.8575,UT_2024,extension,1,0.14925373134328357,,0.14925373134328357,4000.0,3430.0,,,presidential,4096576,28
UT,Grand,68,1996,general,0,0.596187174320221,UT_1996,original,0,0.3462025225162506,0.3462025225162506,0.46418893337249756,6090.0,3440.0,,0.101535834,,3984016,14
UT,Grand,68,1998,general,0,0.4758853316307068,UT_1998,original,0,,,,6090.0,2822.0,,0.10911925,,3992004,15
UT,Grand,68,2000,general,0,0.6105090379714966,UT_2000,original,0,0.5207291841506958,0.5207291841506958,0.38859060406684875,6090.0,3718.0,,0.12585033,,4000000,16
UT,Grand,68,2002,general,0,0.5294399857521057,UT_2002,original,0,,,,,3309.0,,0.1348629,,4008004,17
UT,Grand,68,2004,general,0,0.6631825566291809,UT_2004,original,0,0.5528395175933838,0.5528395175933838,0.46589767932891846,,4251.0,,0.14795919,,4016016,18
UT,Grand,68,2006,general,0,0.45859968662261963,UT_2006,original,0,,,,,3013.0,,0.15327695,,4024036,19
UT,Grand,68,2008,general,0,0.6158989667892456,UT_2008,original,0,0.34078946709632874,0.34078946709632874,0.5248857140541077,,4145.0,,0.15222307,,4032064,20
UT,Grand,68,2010,general,0,0.5261234045028687,UT_2010,original,0,,,,6565.0,3454.0,,0.13578732,,4040100,21
UT,Grand,68,2012,general,0,0.5889706015586853,UT_2012,original,0,0.4618539810180664,0.4618539810180664,0.4638732075691223,6800.0,4005.0,,0.15358593,,4048144,22
UT,Grand,68,2014,general,1,0.5143060684204102,UT_2014,original,0,,,,7025.0,3613.0,,0.17141864,,4056196,23
UT,Grand,68,2016,general,1,0.6561353802680969,UT_2016,original,0,0.4770366847515106,0.4770366847515106,0.49809402227401733,7090.0,4652.0,,0.17685138,,4064256,24
UT,Grand,68,2018,general,1,0.6318736672401428,UT_2018,original,0,,,,6965.0,4401.0,,0.19154489,,4072324,25
UT,Grand,68,2020,general,1,0.82,UT_2020,extension,1,0.4398109066351511,,0.4398109066351511,7500.0,6150.0,,,presidential,4080400,26
UT,Grand,68,2022,general,1,0.72,UT_2022,extension,1,0.5662999420961204,,,7500.0,5400.0,,,senate,4088484,27
UT,Grand,68,2024,general,1,0.82,UT_2024,extension,1,0.423728813559322,,0.423728813559322,7500.0,6150.0,,,presidential,4096576,28
UT,Iron,69,1996,general,0,0.5080059170722961,UT_1996,original,0,0.11376505345106125,0.11376505345106125,0.22365769743919373,22635.0,10135.0,,0.03990719,,3984016,14
UT,Iron,69,1998,general,0,0.38083335757255554,UT_1998,original,0,,,,22635.0,8109.0,,0.039354682,,3992004,15
UT,Iron,69,2000,general,0,0.5637287497520447,UT_2000,original,0,0.2893809676170349,0.2893809676170349,0.1503993272781372,22635.0,12760.0,,0.044978235,,4000000,16
UT,Iron,69,2002,general,0,0.4031743109226227,UT_2002,original,0,,,,,9667.0,,0.044262294,,4008004,17
UT,Iron,69,2004,general,0,0.6179835200309753,UT_2004,original,0,0.2977827489376068,0.2977827489376068,0.1503116339445114,,15647.0,,0.047512993,,4016016,18
UT,Iron,69,2006,general,0,0.3798712491989136,UT_2006,original,0,,,,,10128.0,,0.05630317,,4024036,19
UT,Iron,69,2008,general,0,0.6003808975219727,UT_2008,original,0,0.10798121988773346,0.10798121988773346,0.20651622116565704,,16813.0,,0.06019206,,4032064,20
UT,Iron,69,2010,general,0,0.36817649006843567,UT_2010,original,0,,,,29915.0,11014.0,,0.055177625,,4040100,21
UT,Iron,69,2012,general,0,0.5426923036575317,UT_2012,original,0,0.1583751142024994,0.1583751142024994,0.1313922256231308,31200.0,16932.0,,0.059369512,,4048144,22
UT,Iron,69,2014,general,0,0.28741762042045593,UT_2014,original,0,,,,31870.0,9160.0,,0.054323282,,4056196,23
UT,Iron,69,2016,general,1,0.5500921607017517,UT_2016,original,0,0.1598842591047287,0.1598842591047287,0.17486260831356049,32560.0,17911.0,,0.06978961,,4064256,24
UT,Iron,69,2018,general,1,0.4727673828601837,UT_2018,original,0,,,,33985.0,16067.0,,0.07727658,,4072324,25
UT,Iron,69,2020,general,1,0.71195,UT_2020,extension,1,0.17916636619312035,,0.17916636619312035,40000.0,28478.0,,,presidential,4080400,26
UT,Iron,69,2022,general,1,0.58185,UT_2022,extension,1,0.23949468085106382,,,40000.0,23274.0,,,senate,4088484,27
UT,Iron,69,2024,general,1,0.71625,UT_2024,extension,1,0.16845878136200718,,0.16845878136200718,40000.0,28650.0,,,presidential,4096576,28
UT,Juab,70,1996,general,0,0.5895979404449463,UT_1996,original,0,0.2255905568599701,0.2255905568599701,0.41839495301246643,5005.0,2664.0,,0.06009453,,3984016,14
UT,Juab,70,1998,general,0,0.52775639295578,UT_1998,original,0,,,,5005.0,2513.0,,0.048946295,,3992004,15
UT,Juab,70,2000,general,0,0.5760239958763123,UT_2000,original,0,0.42663657665252686,0.42663657665252686,0.23429220914840698,5005.0,2883.0,,0.054081634,,4000000,16
UT,Juab,70,2002,general,0,0.5415052175521851,UT_2002,original,0,,,,,2842.0,,0.048719235,,4008004,17
UT,Juab,70,2004,general,0,0.648254930973053,UT_2004,original,0,0.4058963656425476,0.4058963656425476,0.18411442637443542,,3560.0,,0.05208705,,4016016,18
UT,Juab,70,2006,general,0,0.5933740139007568,UT_2006,original,0,,,,,3403.0,,0.05533752,,4024036,19
UT,Juab,70,2008,general,0,0.620406985282898,UT_2008,original,0,0.18030604720115662,0.18030604720115662,0.21641355752944946,,3709.0,,0.0548926,,4032064,20
UT,Juab,70,2010,general,0,0.47977161407470703,UT_2010,original,0,,,,6130.0,2941.0,,0.05223569,,4040100,21
UT,Juab,70,2012,general,0,0.6338823437690735,UT_2012,original,0,0.15596817433834076,0.15596817433834076,0.11567068845033646,6375.0,4041.0,,0.04859028,,4048144,22
UT,Juab,70,2014,general,0,0.4979907274246216,UT_2014,original,0,,,,6470.0,3222.0,,0.049458485,,4056196,23
UT,Juab,70,2016,general,1,0.7158052325248718,UT_2016,original,0,0.12267002463340759,0.12267002463340759,0.13520954549312592,6675.0,4778.0,,0.053828064,,4064256,24
UT,Juab,70,2018,general,1,0.6106017231941223,UT_2018,original,0,,,,6980.0,4262.0,,0.051464967,,4072324,25
UT,Juab,70,2020,general,1,0.7611764705882353,UT_2020,extension,1,0.15764407048737894,,0.15764407048737894,8500.0,6470.0,,,presidential,4080400,26
UT,Juab,70,2022,general,1,0.6225882352941177,UT_2022,extension,1,0.21159476869022056,,,8500.0,5292.0,,,senate,4088484,27
UT,Juab,70,2024,general,1,0.7647058823529411,UT_2024,extension,1,0.14826498422712933,,0.14826498422712933,8500.0,6500.0,,,presidential,4096576,28
UT,Kane,71,1996,general,0,0.6271874904632568,UT_1996,original,0,0.11769759654998779,0.11769759654998779,0.15307150781154633,4200.0,2453.0,,0.04141414,,3984016,14
UT,Kane,71,1998,general,0,0.5042465329170227,UT_1998,original,0,,,,4200.0,2045.0,,0.034554973,,3992004,15
UT,Kane,71,2000,general,0,0.6828571557998657,UT_2000,original,0,0.28776979446411133,0.28776979446411133,0.14653539657592773,4200.0,2868.0,,0.041666668,,4000000,16
UT,Kane,71,2002,general,0,0.5167519450187683,UT_2002,original,0,,,,,2245.0,,0.042962965,,4008004,17
UT,Kane,71,2004,general,0,0.6921535134315491,UT_2004,original,0,0.2751588225364685,0.2751588225364685,0.19264213740825653,,3107.0,,0.055982437,,4016016,18
UT,Kane,71,2006,general,0,0.5242446064949036,UT_2006,original,0,,,,,2429.0,,0.07514832,,4024036,19
UT,Kane,71,2008,general,0,0.6806511282920837,UT_2008,original,0,0.19027134776115417,0.19027134776115417,0.2790091335773468,,3252.0,,0.07866227,,4032064,20
UT,Kane,71,2010,general,0,0.4731060564517975,UT_2010,original,0,,,,5280.0,2498.0,,0.069121815,,4040100,21
UT,Kane,71,2012,general,0,0.6414883732795715,UT_2012,original,0,0.22383813560009003,0.22383813560009003,0.2278015911579132,5375.0,3448.0,,0.087024696,,4048144,22
UT,Kane,71,2014,general,0,0.36860573291778564,UT_2014,original,0,,,,5415.0,1996.0,,0.09367397,,4056196,23
UT,Kane,71,2016,general,1,0.6493175625801086,UT_2016,original,0,0.21971066296100616,0.21971066296100616,0.24650698900222778,5495.0,3568.0,,0.096473716,,4064256,24
UT,Kane,71,2018,general,1,0.5644128322601318,UT_2018,original,0,,,,5620.0,3172.0,,0.110687025,,4072324,25
UT,Kane,71,2020,general,1,0.7953333333333333,UT_2020,extension,1,0.16713151684187944,,0.16713151684187944,6000.0,4772.0,,,presidential,4080400,26
UT,Kane,71,2022,general,1,0.653,UT_2022,extension,1,0.21763157894736843,,,6000.0,3918.0,,,senate,4088484,27
UT,Kane,71,2024,general,1,0.8,UT_2024,extension,1,0.15778251599147122,,0.15778251599147122,6000.0,4800.0,,,presidential,4096576,28
UT,Millard,72,1996,general,0,0.6128555536270142,UT_1996,original,0,0.14090801775455475,0.14090801775455475,0.26061776280403137,7395.0,4513.0,,0.020348838,,3984016,14
UT,Millard,72,1998,general,0,0.5363547205924988,UT_1998,original,0,,,,7395.0,3958.0,,0.022714982,,3992004,15
UT,Millard,72,2000,general,0,0.6682893633842468,UT_2000,original,0,0.3771490752696991,0.3771490752696991,0.1531016230583191,7395.0,4942.0,,0.023171615,,4000000,16
UT,Millard,72,2002,general,0,0.5135917067527771,UT_2002,original,0,,,,,3806.0,,0.026149305,,4008004,17
UT,Millard,72,2004,general,0,0.6718186140060425,UT_2004,original,0,0.3442964255809784,0.3442964255809784,0.13290870189666748,,4989.0,,0.028674917,,4016016,18
UT,Millard,72,2006,general,0,0.5336170196533203,UT_2006,original,0,,,,,3971.0,,0.02667628,,4024036,19
UT,Millard,72,2008,general,0,0.650510311126709,UT_2008,original,0,0.15297578275203705,0.15297578275203705,0.17184312641620636,,4851.0,,0.030132357,,4032064,20
UT,Millard,72,2010,general,0,0.5602883100509644,UT_2010,original,0,,,,7630.0,4275.0,,0.025343511,,4040100,21
UT,Millard,72,2012,general,0,0.6554772853851318,UT_2012,original,0,0.14811697602272034,0.14811697602272034,0.08779792487621307,7805.0,5116.0,,0.028265107,,4048144,22
UT,Millard,72,2014,general,0,0.505987286567688,UT_2014,original,0,,,,7850.0,3972.0,,0.027202839,,4056196,23
UT,Millard,72,2016,general,1,0.6715098023414612,UT_2016,original,0,0.10703548043966293,0.10703548043966293,0.1004427894949913,7915.0,5315.0,,0.030746076,,4064256,24
UT,Millard,72,2018,general,1,0.583002507686615,UT_2018,original,0,,,,8060.0,4699.0,,0.030982658,,4072324,25
UT,Millard,72,2020,general,1,0.7456842105263158,UT_2020,extension,1,0.11457734330074755,,0.11457734330074755,9500.0,7084.0,,,presidential,4080400,26
UT,Millard,72,2022,general,1,0.5970526315789474,UT_2022,extension,1,0.15035281346119053,,,9500.0,5672.0,,,senate,4088484,27
UT,Millard,72,2024,general,1,0.7557894736842106,UT_2024,extension,1,0.10638297872340426,,0.10638297872340426,9500.0,7180.0,,,presidential,4096576,28
UT,Morgan,73,1996,general,0,0.7434563636779785,UT_1996,original,0,0.16695652902126312,0.16695652902126312,0.34114375710487366,4440.0,2954.0,,0.03841808,,3984016,14
UT,Morgan,73,1998,general,0,0.6553882956504822,UT_1998,original,0,,,,4440.0,2757.0,,0.03653586,,3992004,15
UT,Morgan,73,2000,general,0,0.7614864706993103,UT_2000,original,0,0.4003220498561859,0.4003220498561859,0.18329466879367828,4440.0,3381.0,,0.037510306,,4000000,16
UT,Morgan,73,2002,general,0,0.5390156507492065,UT_2002,original,0,,,,,2519.0,,0.04883227,,4008004,17
UT,Morgan,73,2004,general,0,0.7978940606117249,UT_2004,original,0,0.33412134647369385,0.33412134647369385,0.12509939074516296,,3915.0,,0.040572792,,4016016,18
UT,Morgan,73,2006,general,0,0.6747081875801086,UT_2006,original,0,,,,,3468.0,,0.037472446,,4024036,19
UT,Morgan,73,2008,general,0,0.7857319712638855,UT_2008,original,0,0.09375783056020737,0.09375783056020737,0.17225000262260437,,4222.0,,0.043862067,,4032064,20
UT,Morgan,73,2010,general,0,0.5474137663841248,UT_2010,original,0,,,,5800.0,3175.0,,0.03591059,,4040100,21
UT,Morgan,73,2012,general,0,0.7599999904632568,UT_2012,original,0,0.15900819003582,0.15900819003582,0.08921850472688675,6075.0,4617.0,,0.039990127,,4048144,22
UT,Morgan,73,2014,general,0,0.448384553194046,UT_2014,original,0,,,,6345.0,2845.0,,0.04605002,,4056196,23
UT,Morgan,73,2016,general,1,0.7796584963798523,UT_2016,original,0,0.12750861048698425,0.12750861048698425,0.15325364470481873,6735.0,5251.0,,0.042055063,,4064256,24
UT,Morgan,73,2018,general,1,0.7163208723068237,UT_2018,original,0,,,,7230.0,5179.0,,0.044962883,,4072324,25
UT,Morgan,73,2020,general,1,0.8028888888888889,UT_2020,extension,1,0.16875355719977234,,0.16875355719977234,9000.0,7226.0,,,presidential,4080400,26
UT,Morgan,73,2022,general,1,0.6588888888888889,UT_2022,extension,1,0.23094365951508808,,,9000.0,5930.0,,,senate,4088484,27
UT,Morgan,73,2024,general,1,0.8088888888888889,UT_2024,extension,1,0.15841584158415842,,0.15841584158415842,9000.0,7280.0,,,presidential,4096576,28
UT,Piute,74,1996,general,0,0.7545716166496277,UT_1996,original,0,0.1349431872367859,0.1349431872367859,0.2703533172607422,975.0,729.0,,0.044444446,,3984016,14
UT,Piute,74,1998,general,0,0.901545524597168,UT_1998,original,0,,,,975.0,875.0,,0.05263158,,3992004,15
UT,Piute,74,2000,general,0,0.818461537361145,UT_2000,original,0,0.2824631929397583,0.2824631929397583,0.17523056268692017,975.0,798.0,,0.035714287,,4000000,16
UT,Piute,74,2002,general,0,0.6442427635192871,UT_2002,original,0,,,,,631.0,,0.04347826,,4008004,17
UT,Piute,74,2004,general,0,0.7917560338973999,UT_2004,original,0,0.3143236041069031,0.3143236041069031,0.15994799137115479,,779.0,,0.023206752,,4016016,18
UT,Piute,74,2006,general,0,0.7608768939971924,UT_2006,original,0,,,,,752.0,,0.020703934,,4024036,19
UT,Piute,74,2008,general,0,0.8158925771713257,UT_2008,original,0,0.12549537420272827,0.12549537420272827,0.18170103430747986,,810.0,,0.024691358,,4032064,20
UT,Piute,74,2010,general,0,0.5406392812728882,UT_2010,original,0,,,,1095.0,592.0,,0.021645023,,4040100,21
UT,Piute,74,2012,general,0,0.6650000214576721,UT_2012,original,0,0.11081080883741379,0.11081080883741379,0.0959792509675026,1200.0,798.0,,0.024502298,,4048144,22
UT,Piute,74,2014,general,0,0.45845070481300354,UT_2014,original,0,,,,1420.0,651.0,,0.016304348,,4056196,23
UT,Piute,74,2016,general,0,0.5295373797416687,UT_2016,original,0,0.07894736528396606,0.07894736528396606,0.06983654946088791,1405.0,744.0,,0.022288261,,4064256,24
UT,Piute,74,2018,general,1,0.48561644554138184,UT_2018,original,0,,,,1460.0,709.0,,0.023880597,,4072324,25
UT,Piute,74,2020,general,1,0.76,UT_2020,extension,1,0.10305343511450382,,0.10305343511450382,1400.0,1064.0,,,presidential,4080400,26
UT,Piute,74,2022,general,1,0.6021428571428571,UT_2022,extension,1,0.13763702801461633,,,1400.0,843.0,,,senate,4088484,27
UT,Piute,74,2024,general,1,0.7714285714285715,UT_2024,extension,1,0.09433962264150944,,0.09433962264150944,1400.0,1080.0,,,presidential,4096576,28
UT,Rich,75,1996,general,0,0.7035180330276489,UT_1996,original,0,0.1390306055545807,0.1390306055545807,0.2549857497215271,1255.0,811.0,,0.105882354,,3984016,14
UT,Rich,75,1998,general,0,0.6819565892219543,UT_1998,original,0,,,,1255.0,821.0,,0.125,,3992004,15
UT,Rich,75,2000,general,0,0.7330677509307861,UT_2000,original,0,0.3814317584037781,0.3814317584037781,0.171171173453331,1255.0,920.0,,0.09259259,,4000000,16
UT,Rich,75,2002,general,0,0.6293492317199707,UT_2002,original,0,,,,,822.0,,0.101265825,,4008004,17
UT,Rich,75,2004,general,0,0.7603766322135925,UT_2004,original,0,0.30987292528152466,0.30987292528152466,0.10572259873151779,,1032.0,,0.0591716,,4016016,18
UT,Rich,75,2006,general,0,0.6085206866264343,UT_2006,original,0,,,,,857.0,,0.04608295,,4024036,19
UT,Rich,75,2008,general,0,0.697525680065155,UT_2008,original,0,0.09203723073005676,0.09203723073005676,0.1563451737165451,,1018.0,,0.0375,,4032064,20
UT,Rich,75,2010,general,0,0.50443035364151,UT_2010,original,0,,,,1580.0,797.0,,0.031976745,,4040100,21
UT,Rich,75,2012,general,0,0.6794701814651489,UT_2012,original,0,0.1266874372959137,0.1266874372959137,0.08316633105278015,1510.0,1026.0,,0.032731377,,4048144,22
UT,Rich,75,2014,general,0,0.5107382535934448,UT_2014,original,0,,,,1490.0,761.0,,0.032786883,,4056196,23
UT,Rich,75,2016,general,1,0.7540000081062317,UT_2016,original,0,0.11401869356632233,0.11401869356632233,0.11542730033397675,1500.0,1131.0,,0.032163743,,4064256,24
UT,Rich,75,2018,general,1,0.7548821568489075,UT_2018,original,0,,,,1485.0,1121.0,,0.036654137,,4072324,25
UT,Rich,75,2020,general,1,0.7665,UT_2020,extension,1,0.1410427807486631,,0.1410427807486631,2000.0,1533.0,,,presidential,4080400,26
UT,Rich,75,2022,general,1,0.613,UT_2022,extension,1,0.2008403361344538,,,2000.0,1226.0,,,senate,4088484,27
UT,Rich,75,2024,general,1,0.7725,UT_2024,extension,1,0.13245033112582782,,0.13245033112582782,2000.0,1545.0,,,presidential,4096576,28
UT,Salt Lake,76,1996,general,0,0.5311213135719299,UT_1996,original,0,0.3148636519908905,0.3148636519908905,0.47966670989990234,572910.0,288128.0,,0.13976245,,3984016,14
UT,Salt Lake,76,1998,general,0,0.37752553820610046,UT_1998,original,0,,,,572910.0,210546.0,,0.1378078,,3992004,15
UT,Salt Lake,76,2000,general,0,0.544759213924408,UT_2000,original,0,0.5265085697174072,0.5265085697174072,0.3853546977043152,572910.0,312098.0,,0.14307576,,4000000,16
UT,Salt Lake,76,2002,general,0,0.3843127191066742,UT_2002,original,0,,,,,226022.0,,0.1422366,,4008004,17
UT,Salt Lake,76,2004,general,0,0.6078033447265625,UT_2004,original,0,0.5268818736076355,0.5268818736076355,0.38657346367836,,366706.0,,0.15814413,,4016016,18
UT,Salt Lake,76,2006,general,0,0.3668946325778961,UT_2006,original,0,,,,,226939.0,,0.15892541,,4024036,19
UT,Salt Lake,76,2008,general,0,0.58364337682724,UT_2008,original,0,0.2921088933944702,0.2921088933944702,0.500418484210968,,369884.0,,0.1697168,,4032064,20
UT,Salt Lake,76,2010,general,0,0.3994010090827942,UT_2010,original,0,,,,639420.0,255385.0,,0.1569955,,4040100,21
UT,Salt Lake,76,2012,general,0,0.5863305926322937,UT_2012,original,0,0.4244523346424103,0.4244523346424103,0.3950367271900177,659575.0,386729.0,,0.16842751,,4048144,22
UT,Salt Lake,76,2014,general,0,0.33589449524879456,UT_2014,original,0,,,,682890.0,229379.0,,0.17552683,,4056196,23
UT,Salt Lake,76,2016,general,1,0.6062504053115845,UT_2016,original,0,0.45361870527267456,0.45361870527267456,0.5602409839630127,704435.0,427064.0,,0.19039312,,4064256,24
UT,Salt Lake,76,2018,general,1,0.5817907452583313,UT_2018,original,0,,,,728695.0,423948.0,,0.20092072,,4072324,25
UT,Salt Lake,76,2020,general,1,0.6126085365853658,UT_2020,extension,1,0.5349836090855474,,0.5349836090855474,820000.0,502339.0,,,presidential,4080400,26
UT,Salt Lake,76,2022,general,1,0.5444134146341464,UT_2022,extension,1,0.6121805074431234,,,820000.0,446419.0,,,senate,4088484,27
UT,Salt Lake,76,2024,general,1,0.6158536585365854,UT_2024,extension,1,0.5188284518828452,,0.5188284518828452,820000.0,505000.0,,,presidential,4096576,28
